a,b,c,x1,x2,x3,x4
6.069706315561902,-8.306009278911251,7.5297161931733925,0.6842183828248636,0.8788547393104617,0.6842183828248636,-0.8788547393104617
-5.603018345016433,-4.039090989950045,-8.183829089277854,-0.36043885110090595,-1.1535573810588504,-0.36043885110090595,1.1535573810588504
2.1383528437865174,-7.05590132163352,-2.0769197855806265,3.5716303899222166,0,-0.27194047105027436,0
-2.7342094381586097,0.054261300797040946,-7.374641017933088,0.009922667232394594,-1.6422778152261566,0.009922667232394594,1.6422778152261566
-4.7458925157800325,-1.120655599311263,5.173774203356999,-1.1688264536941493,0,0.9326947681186549,0
-6.109321190802501,-8.771561345501155,9.800672928945417,-2.1737588108217247,0,0.7379918783666722,0
-7.639944246620849,1.1109931878163852,-5.927941455148231,0.07270950886243562,-0.8778539497157348,0.07270950886243562,0.8778539497157348
-2.3944343560461085,0.3462298744250809,6.93883390800443,-1.6315579767334412,0,1.7761557492933058,0
3.2858078687703607,3.729896652234828,-9.199426730364,1.199310067072627,0,-2.3344636734916957,0
0.6982307148272522,0.6242592684273696,-9.696744767160208,3.3062930776922967,0,-4.200351810960449,0
-1.0586638596663462,-2.0422861464065933,4.59718371768184,-3.2608188568985312,0,1.3317021426940336,0
9.807858076806063,7.518036607101969,-6.720500388455017,0.5289339565222834,0,-1.2954659095978343,0
3.009957582409486,4.708670906580636,6.359767824124361,-0.7821822696270891,1.2251940044174658,-0.7821822696270891,-1.2251940044174658
-1.8776597470804735,2.827032332958222,1.3176667874112784,-0.37346038642004686,0,1.8790752015397214,0
-1.5795885890213626,-0.6134332445145301,6.676623483154508,-2.259245367874711,0,1.8708953577656964,0
7.962640474428028,1.1780967657570258,-1.7845398671768713,0.4051754531934941,0,-0.5531284807778082,0
0.7533002302255412,-0.3883952531720052,9.30171180979833,0.25779578817845183,3.5044955392426407,0.25779578817845183,-3.5044955392426407
-4.043635126969414,-1.991918074411803,9.176887676777334,-1.772779209285771,0,1.280173419726146,0
-7.604361885424291,4.906601072556569,4.050173130570414,-0.47531347814831654,0,1.1205485611815593,0
-0.3418466417059811,6.660284027951793,-4.798390060249265,0.7492624597920493,0,18.733988844692718,0
-9.90440153732335,5.91716397833739,9.062968300562787,-0.7034211052912936,0,1.300848820235946,0
7.401832035556655,-4.700597794461783,2.821615441903461,0.3175293475913274,0.5295093215713338,0.3175293475913274,-0.5295093215713338
-6.533383861888402,2.9432216501844017,0.2746618365979554,-0.07934503861596125,0,0.5298346642681874,0
7.899446095570653,0.39211809287656507,8.916225610121288,-0.024819341010278686,1.0621201875413446,-0.024819341010278686,-1.0621201875413446
-8.333514749296999,-6.952904009522145,1.1111518708088326,-0.9715676224941315,0,0.13723730465210923,0
1.5546003524362817,-5.086528173743352,6.030148830823109,1.635960060658687,1.0966042157986295,1.635960060658687,-1.0966042157986295
-6.955324640726155,2.248497676767979,-1.6463319102958778,0.16163858575357812,-0.4588833314520192,0.16163858575357812,0.4588833314520192
3.488470335280155,7.337900292581555,5.617863679797953,-1.0517360887909424,0.7101127381043425,-1.0517360887909424,-0.7101127381043425
0.3830787726465541,-9.145897605859258,-1.1178940720173092,23.99632741542735,0,-0.12160957952763177,0
5.988140604910308,-7.488432155779144,-6.907145792708233,1.8680252306090401,0,-0.6174814224628875,0
8.745798087386344,6.528567854852149,4.942823297408847,-0.37324025718521886,0.6525773552018892,-0.37324025718521886,-0.6525773552018892
8.772431467642427,-0.06742751942896597,-3.927755100644667,0.67298681524571,0,-0.6653005175895043,0
0.280171743370623,-1.0480515243795772,9.409446699059085,1.8703733498798456,5.485095311481647,1.8703733498798456,-5.485095311481647
-4.496067573404456,9.05634896506109,6.905111585429655,-0.5897760954683242,0,2.6040583136965423,0
-4.2154892932215144,-1.421849190182293,-9.917198273816863,-0.16864580731691328,-1.5245065432919644,-0.16864580731691328,1.5245065432919644
2.568071831794004,7.999320742838368,7.599720258001852,-1.557456579641349,0.730505885600765,-1.557456579641349,-0.730505885600765
3.436036875029462,-1.8865062297890773,-5.373623901183131,1.5548543054490178,0,-1.0058188036769649,0
-8.405214100198332,-0.33408110027582083,9.84537124629409,-1.1023409385944647,0,1.0625940509728944,0
7.7580656028176875,4.516220032604252,-4.278906859965634,0.5065945232696667,0,-1.0887267536240974,0
-2.0393300174366313,-8.364932985600381,-2.5240615238474966,-3.7738382287537977,0,-0.32796624334180663,0
-6.69995458174121,-8.514265894009442,7.631276116151657,-1.8774656663713563,0,0.6066710975226935,0
-4.714912134147569,-1.9033549103200151,1.7051609619938688,-0.8361893430121723,0,0.4325010332057094,0
4.0263474047098295,-5.822703572202292,-1.7827082247512749,1.7057237940753758,0,-0.2595734779374363,0
3.5186904920230084,7.185757617430177,3.1471560219128527,-0.6361145588851581,0,-1.4060535811432233,0
-0.7144638002561834,-2.580335745027784,-6.057414652544284,-1.8057848026048067,-2.2841646078483104,-1.8057848026048067,2.2841646078483104
8.16290833151372,9.983855276118799,9.330146433197374,-0.611537877840373,0.8769346294997505,-0.611537877840373,-0.8769346294997505
0.39936994784290647,-1.239766445082859,1.1053960249308492,1.5521528995598404,0.598891612094021,1.5521528995598404,-0.598891612094021
0.616541647177371,-8.593708547586356,3.296144424398479,13.543837653406564,0,0.3947317634848435,0
-2.59887150757117,-4.799646585689212,-2.4855684516608605,-0.9234097514453153,-0.32205187447312567,-0.9234097514453153,0.32205187447312567
-2.925081641897476,-4.0017013633683085,-2.7519233607926674,-0.6840324225570057,-0.6876786203314232,-0.6840324225570057,0.6876786203314232
-3.8980564985829336,3.431628423073258,-7.1273844911307105,0.4401717143300467,-1.2785517286736914,0.4401717143300467,1.2785517286736914
-0.3115208787511783,3.1677804732144725,0.5907827587976673,-0.18319696446271636,0,10.351955109706266,0
2.337295924465561,-5.414122092755638,3.1911675827968295,1.1582020992899336,0.1545719247935876,1.1582020992899336,-0.1545719247935876
-2.4769659294279345,3.060104934324233,9.94315502165042,-1.4789078627489651,0,2.714332580533023,0
-3.5946486300164615,8.29778910357815,-0.1113234950658466,0.013494935449740262,0,2.294877859122994,0
-5.200139585497685,2.559931389594878,8.899367793043488,-1.0850077946874723,0,1.5772890782003415,0
-3.6289610373593266,-9.59463890545998,8.25639808939977,-3.327621767986702,0,0.6837138266543595,0
5.550555056266971,-2.061388865873912,-3.1538622333955484,0.9620220989598776,0,-0.5906378238779725,0
-0.519496496847065,1.2495686926748455,-5.039800278909556,1.2026728767746695,-2.8731333262630723,1.2026728767746695,2.8731333262630723
0.47602838207279063,9.711718005617747,0.8438014410992949,-0.08725808430486526,0,-20.314294367945145,0
2.6831837047472877,-2.0532032233636226,-9.39700344050033,2.2927291692153933,0,-1.5275175962131635,0
3.826266334993125,4.7682073526520785,-0.24717537146895552,0.04984453886941166,0,-1.2960221269386034,0
-7.083799326738205,8.568507076457387,7.387727691582576,-0.5820834825998027,0,1.7916754940667379,0
-0.5734228467635702,9.30124236550406,-9.123540185303696,1.0486952497496376,0,15.171869413832878,0
-4.582900156456089,1.46856741064531,5.734547785422709,-0.9698056321339733,0,1.290250625590025,0
-6.371636667804195,4.334609799279644,2.7355247874936914,-0.3981123988449076,0,1.0784101033864073,0
-7.9050760322570035,5.842379396131786,-6.879193015642087,0.3695334094379172,-0.8565452905886125,0.3695334094379172,0.8565452905886125
4.857087572501836,4.454921668348138,6.0529526992540035,-0.4586000974709062,1.0177898992887295,-0.4586000974709062,-1.0177898992887295
-3.5646879943438314,5.126915636574632,-1.8756324393310013,0.7191254388476104,-0.09501978506876982,0.7191254388476104,0.09501978506876982
8.458699173271075,8.49533593446603,5.315448102355965,-0.502165626205902,0.6133757952019999,-0.502165626205902,-0.6133757952019999
-1.48492559741487,-2.9074387591615425,7.360204031513444,-3.4110672344012483,0,1.4530979164615836,0
6.537579746020622,-0.9139872421633832,0.3035664717965947,0.06990256927418137,0.20383254487960362,0.06990256927418137,-0.20383254487960362
-6.866673211957009,-0.8498599110014418,-3.850779875635773,-0.06188294424158499,-0.74629963984848,-0.06188294424158499,0.74629963984848
-0.06911853760949782,8.572477059617892,-0.3033140328112953,0.03539240876860939,0,123.99033724497798,0
-5.155415773743794,-0.7379644527641833,-1.8382678434592634,-0.07157176890781433,-0.5928302645919272,-0.07157176890781433,0.5928302645919272
4.411683532061158,-0.44281442365790014,-6.290443825691121,1.245334607241875,0,-1.144961491074357,0
2.6568685328018944,-9.983442174700432,-2.6022468645387615,4.002315998170017,0,-0.24471864194251802,0
4.445685483832364,1.5221917844423078,-5.39234649895427,0.9433631551654423,0,-1.2857606976767304,0
-0.9238833203817354,-9.341576768567371,4.382221993341462,-10.560365506747402,0,0.44915712958180437,0
-4.9188067077465,5.304504638390526,3.558355986111259,-0.4678497234763189,0,1.5462626300124918,0
-1.5047113011755737,-4.7417736965284,1.3614387648394661,-3.4161403371628545,0,0.2648556403417218,0
4.05998397327302,3.9705789335390147,0.2528473642714921,-0.06847456910726787,0,-0.9095043982180808,0
-2.42044280373608,8.53487026631888,-3.9495699740129675,0.547886052810537,0,2.9782746369379924,0
0.8516229028971196,5.317670695669513,-1.7193401148729048,0.30812138654133403,0,-6.552282596367221,0
0.7493496425446722,5.070384067628254,-2.1093769416767643,0.3931731071131083,0,-7.159552617764552,0
3.3662524965671885,-7.340476210558686,-9.62204953178653,3.1020565011886205,0,-0.9214487725514193,0
-2.3248212755818587,3.179922753150322,-6.078781099047477,0.6839069279324381,-1.4652651006225168,0.6839069279324381,1.4652651006225168
7.66261751911302,-8.863922323626207,-1.9332994601743465,1.3444387304410665,0,-0.18766399889316554,0
-2.8919918308228265,2.9032657930895773,-8.94466046527856,0.5019491691066678,-1.685512853078199,0.5019491691066678,1.685512853078199
-0.8891776846497521,9.81325618996128,0.6642251166908064,-0.06727640487151106,0,11.103603968385128,0
-0.43830281321200637,8.811674102352352,9.140500006910777,-0.9886942847198862,0,21.092772645015877,0
-3.771782380864524,2.7877053991288214,3.659066155030244,-0.6824417101362991,0,1.4215366837147736,0
-3.9282594269849636,-0.14961264998767732,-3.1471891451819918,-0.01904312237627706,-0.8948763481548467,-0.01904312237627706,0.8948763481548467
-9.254663912535989,6.478694434736717,-8.440844778444081,0.3500232151035189,-0.8885649328779398,0.3500232151035189,0.8885649328779398
-5.324094949341232,-4.357198016488439,4.823644577879385,-1.445267645019917,0,0.6268754003384861,0
8.518468814065582,-3.7428077945512754,9.864084826072062,0.21968782631282288,1.0534238460721095,0.21968782631282288,-1.0534238460721095
9.394098282874527,-2.8868911523671255,-5.43138762772021,0.9293992515656505,0,-0.6220902299398136,0
-2.2388570941213937,-2.04281020321023,-1.9061189325544454,-0.45621719415992934,-0.8020263212877128,-0.45621719415992934,0.8020263212877128
-9.904034824663345,9.742539145864615,4.1096913100897385,-0.31862490248608993,0,1.302318853319485,0
8.876501670909896,-1.989389520997392,-7.100332640894587,1.013424634918971,0,-0.7893059905754425,0
-2.2190160019302336,2.4498557060212853,5.902996432740972,-1.1698762446182864,0,2.2739042029071195,0
-6.907633796244122,5.497090092280459,5.334055908289274,-0.5667357204536887,0,1.362535013587813,0
7.146278334474999,-4.50013192310964,-0.36864902416773404,0.7030877221473993,0,-0.07337086639604257,0
-7.476131338959329,8.037951178594106,9.119292198235474,-0.6907472389443583,0,1.765895710013485,0
-8.753476248703944,-0.16010707875404862,-5.807657315640435,-0.009145342616183735,-0.8144845246065981,-0.009145342616183735,0.8144845246065981
-5.750018691359962,-8.67167902791265,2.951831975507064,-1.7942305041961222,0,0.2861173147654855,0
-1.5159625678641753,-5.05124135667304,-9.610307781942106,-1.6660178370332994,-1.8878014328290411,-1.6660178370332994,1.8878014328290411
-7.947413848510736,8.416107759730451,0.3325326132206001,-0.038137947469712045,0,1.0971123409206762,0
3.1395805588331704,-0.3510741604116241,-5.20667540984562,1.3449123357893056,0,-1.2330903411525118,0
6.784155255705976,-6.573459902450396,4.342620891348837,0.4844715115357679,0.6367099853421461,0.4844715115357679,-0.6367099853421461
3.800223449468609,5.517254834112613,7.807380157158484,-0.7259118980074842,1.2359226654400421,-0.7259118980074842,-1.2359226654400421
8.261605314236437,-8.460236604237574,-4.342628230332133,1.3996054986700537,0,-0.3755627996489742,0
7.658840550819821,9.1883312004129,-7.947462839847703,0.5823104550349276,0,-1.7820130914123566,0
-1.676363566906705,8.50368376353487,1.9686307471225781,-0.22180482089263687,0,5.294501419295939,0
-4.170300305897574,9.244132911631645,2.632857492736896,-0.2553895168036964,0,2.4720483263764113,0
-6.955137636445469,-7.111898948359925,-6.69501379970572,-0.5112694615195689,-0.8373788239833689,-0.5112694615195689,0.8373788239833689
-2.8388858084185786,2.7367982320105266,-3.840082574620629,0.48201978112234806,-1.0584561228542209,0.48201978112234806,1.0584561228542209
0.7035298032786059,-6.019571335324249,0.8569050501365858,8.411438326960475,0,0.1448037928071639,0
7.5589983515123365,7.936425676222928,3.995895862904888,-0.5249654323998549,0.5030298084368774,-0.5249654323998549,-0.5030298084368774
2.5416922525207433,5.4499009561258625,-9.98239815315732,1.1810883474125284,0,-3.325290089665502,0
-2.8532344347133183,2.651627917761733,-9.295032729260713,0.4646705306618378,-1.7440754402538132,0.4646705306618378,1.7440754402538132
-4.111064992548825,8.50754795418268,-4.402894438360692,1.0347133856558266,-0.018829411689669902,1.0347133856558266,0.018829411689669902
-1.3713980104768115,3.416687832237976,5.460696194839711,-1.10666593500899,0,3.598056330894173,0
9.67357855141552,-7.266531785144201,-0.501458679882953,0.8147940293750214,0,-0.06362095040303131,0
-0.6495430053255333,-9.505830440331701,0.7910401326524621,-14.717392110847532,0,0.08274842691218302,0
-3.204288148271946,2.3686518299547963,5.726724330646109,-1.017410176069233,0,1.7566232931018557,0
-9.57849684030931,0.40882781493476195,-3.685910955921279,0.021340917147578242,-0.6199641651921084,0.021340917147578242,0.6199641651921084
3.7274790094783796,0.20243363120516555,2.8199960151110517,-0.027154228191548415,0.8693705047559035,-0.027154228191548415,-0.8693705047559035
9.442252736795119,9.810796791084478,0.5219737162024547,-0.05624911694000336,0,-0.9827822524336627,0
-7.254226040807881,-0.47508936816930714,-3.349060683015324,-0.03274569647380315,-0.678673717845446,-0.03274569647380315,0.678673717845446
6.417052928265591,3.0059225685566364,2.7430014436229406,-0.23421363374737514,0.6104088686148377,-0.23421363374737514,-0.6104088686148377
-5.990087021007929,9.911051300676629,-0.5276762225406202,0.05507440951813524,0,1.5995011026434451,0
0.33982741169746866,9.695104270655325,-1.267284929678885,0.13012043657145375,0,-28.65961492975375,0
7.740188106993077,-7.573206707573665,-2.339928560549218,1.225174426641493,0,-0.24674772655503757,0
8.292819704740648,4.776185436777951,8.885382875561017,-0.28797113688891673,0.9942472493419144,-0.28797113688891673,-0.9942472493419144
5.323498261604049,0.3527591630371436,-1.3108119459865684,0.46418961415845894,0,-0.5304541540722659,0
4.706179394039811,-1.599623185383459,0.4307108409312477,0.16994923604158801,0.2502749168294956,0.16994923604158801,-0.2502749168294956
-6.262265598356354,1.3296735350929385,-6.028962961275788,0.10616553340071808,-0.975435067530924,0.10616553340071808,0.975435067530924
4.170443976044002,4.399411520344092,-6.734048640497856,0.8483803991034164,0,-1.9032828376963655,0
8.801949172457817,9.091534219550542,6.827640594278066,-0.5164500522224592,0.7134253840287803,-0.5164500522224592,-0.7134253840287803
4.583332567874365,5.918725247121312,-7.373703294110749,0.7775951409016578,0,-2.0689535923059967,0
-1.026140921143483,5.034543706213526,-2.028582928706058,0.4429173903313512,0,4.463371407315728,0
2.970238927976963,-4.987559821368319,4.488455767611015,0.839588993058777,0.8979049636993041,0.839588993058777,-0.8979049636993041
-6.384695886127442,-3.0170984650158417,6.623759789910299,-1.2818711172166555,0,0.8093194845584203,0
-3.3063017866929005,5.378049420505281,5.811024612716068,-0.7420176190385208,0,2.368623345760348,0
-8.300241143401797,-2.1367093475018972,4.391901605366325,-0.867426499174283,0,0.6099991171758148,0
7.301053715284315,-3.595468084548177,-1.1877078317394378,0.7187811245729108,0,-0.22632233372450472,0
8.664798902241564,7.092879602953307,-9.139063626640429,0.6962637319370067,0,-1.5148493313233231,0
2.437200701345837,-8.833588292776485,-2.454492865563747,3.8837886578068086,0,-0.2593073880047263,0
-9.55011402355382,-5.462400155529856,3.6952517838000087,-0.9706179956468454,0,0.3986457509115758,0
4.454803897686839,-5.363740953803713,8.048741250898807,0.6020176282719023,1.2018029089664868,0.6020176282719023,-1.2018029089664868
3.2511040737769292,-4.4705764150543015,3.6247006386461535,0.687547416755051,0.801369016732007,0.687547416755051,-0.801369016732007
2.839448367569064,5.803262890232983,-5.150078397583502,0.6686739237986272,0,-2.712473330935348,0
3.8532440311630705,-1.0740241412936946,-9.377221464719392,1.7055764032839464,0,-1.426843955349807,0
5.155256568577295,-0.31246049098657735,4.484934067213848,0.030305037860880665,0.9322309870992994,0.030305037860880665,-0.9322309870992994
9.970771334258547,0.9028549375223367,8.245937571123125,-0.04527507989378012,0.9082737291483456,-0.04527507989378012,-0.9082737291483456
-8.36463435599898,2.1713785413637776,-3.147746459941933,0.12979518583537966,-0.5995575831621909,0.12979518583537966,0.5995575831621909
2.261000916551003,-8.670475068115127,0.8415187026686901,3.7351501501857975,0,0.09964487561247758,0
-3.3412554872777473,-1.1387164268270151,-4.8457145400500785,-0.17040247762597352,-1.192153758834638,-0.17040247762597352,1.192153758834638
-1.1629703671005114,4.424336727932216,-3.5766884037623576,1.1654367124229053,0,2.6389050430449164,0
9.819593596344031,1.104661469539412,-0.1441504872181838,0.07733249458138529,0,-0.18982813492547168,0
9.917091059668696,-0.5057075035913599,-4.503113442597975,0.6998306046172037,0,-0.6488370722851274,0
0.8137022131804468,-8.090128917030746,-9.259727811811771,10.97888309119544,0,-1.0365125458216407,0
-6.647543978704169,-9.488935938275675,-1.858368251811104,-1.193128982799625,0,-0.2343058666235735,0
-7.2157521643586335,-0.6709647853327176,0.459344733999707,-0.3030475601271079,0,0.21006144169487154,0
-9.746695105089248,5.905436444539291,5.102204710779208,-0.48143730513259114,0,1.0873284693545806,0
-5.1648207500807715,-8.751446038734908,-0.7003550828725942,-1.610220949348046,0,-0.0842126936003653,0
9.2054813861551,-4.958983224283921,-6.8667640621181825,1.174055013496698,0,-0.6353560561839219,0
1.3849384538783145,4.388030974092697,1.8843234888797298,-0.5122373902034759,0,-2.6561568166326963,0
-5.933822907584185,-7.673298829840293,-4.876213699157386,-0.6465729555252513,-0.6353812845280561,-0.6465729555252513,0.6353812845280561
-6.406972127555017,5.910400288657884,6.266675593127612,-0.6300140291774139,0,1.5525091128127113,0
2.8049244360304275,-3.503524988857201,-4.211947681175225,1.9999092674120247,0,-0.7508471023665222,0
7.205462914683423,-0.8041489722169093,-2.241921566996126,0.6163864894129492,0,-0.5047838093716434,0
-1.5661911017889203,-5.136788742378595,-4.001136119471232,-2.0067428316668963,0,-1.2730540823312102,0
-9.748822140805615,8.164932035549363,-4.002915946049496,0.418765052722289,-0.4850164078170658,0.418765052722289,0.4850164078170658
-3.7498486246653107,6.639353412412618,-9.71729940447097,0.8852828576520482,-1.3444919891628737,0.8852828576520482,1.3444919891628737
-6.12076023629843,1.4970250217699146,8.595291959919095,-1.0690278483609748,0,1.313609397707082,0
-3.3783630780944263,-5.735798811626487,7.923592011666262,-2.5999099440997457,0,0.9021058067002278,0
-7.0931179079885105,8.91084279277883,-4.343987884112151,0.628132995134843,-0.4667674439668608,0.628132995134843,0.4667674439668608
-0.5211111410752736,2.8777710858298384,6.069817811995055,-1.6288004181230524,0,7.151175318593948,0
5.707135816652901,-3.5616526172171437,9.28136791702817,0.3120350322507278,1.2364903439281218,0.3120350322507278,-1.2364903439281218
-2.88143285606756,-1.1250076287387856,-9.248669813489933,-0.19521670032494554,-1.7809090975248654,-0.19521670032494554,1.7809090975248654
9.21866696029024,0.3983296563442611,-2.542061056040737,0.5039601669499175,0,-0.5471691968519719,0
7.594422665727215,-0.32804316016916957,6.878513103799307,0.021597636489840883,0.9514545371051432,0.021597636489840883,-0.9514545371051432
-4.871729023261786,8.347198488838536,-4.849054260979482,0.8566977400612696,-0.5112872245164781,0.8566977400612696,0.5112872245164781
4.3442654594625285,-9.9669258430409,-9.115369428902337,2.9948843051130973,0,-0.700612480325943,0
2.3919767345797105,1.5032785135661868,-4.100920808864716,1.032314350405397,0,-1.660781380136071,0
-3.190745484658663,-1.8120970431105814,6.512791573768823,-1.7405960445879898,0,1.1726732654684153,0
3.650226778328493,-7.8134166390385085,-8.434679250729378,2.929348643149296,0,-0.7888195435801956,0
3.9022824942700822,7.777651171580512,-0.027094804789882687,0.0034776066670480672,0,-1.9965806644289679,0
3.148429557199826,1.3728736466221996,4.851031808087363,-0.2180251489957451,1.221983343687437,-0.2180251489957451,-1.221983343687437
3.795814728232372,5.365156510605907,-0.06463211462055085,0.011945682163120563,0,-1.4253857193443722,0
0.5954842168321903,2.8379666073496814,8.422978888729432,-2.382906655735454,2.9097270952678116,-2.382906655735454,-2.9097270952678116
5.252527457033917,-0.5363087845166348,1.6526679849898152,0.05105244940685054,0.5586018922573224,0.05105244940685054,-0.5586018922573224
2.5454501062755064,7.027831516699145,2.6731686757315956,-0.45552591800878045,0,-2.3054127070983697,0
-8.734732888140135,-0.6903062511930393,-4.804707823435697,-0.0395150178049706,-0.740613122172322,-0.0395150178049706,0.740613122172322
9.632544526428944,-7.038567284615906,9.326933838200674,0.36535347774952365,0.9136684001898343,0.36535347774952365,-0.9136684001898343
-8.621342314950056,1.6904109578914444,0.48242769871036373,-0.1580270845121037,0,0.3540999112412019,0
-6.92980935132195,8.569296346072338,-2.5858174180941296,0.5226819543734721,0,0.7139027641422885,0
-2.1476000885407682,-4.430418258447735,0.34585701513404743,-2.13827701775925,0,0.0753146058615697,0
1.9556796702127208,-0.738402896645237,3.4513038080618976,0.18878421346091925,1.3149599921607058,0.18878421346091925,-1.3149599921607058
-7.148218690960699,9.132593621271273,2.22475303200355,-0.20931342823546234,0,1.4869175441839464,0
8.272553876542872,-3.5766283235214686,-4.720555927195054,1.0018969537694382,0,-0.5695482042903773,0
-7.077371868821698,-0.3852787425015478,3.442824659678781,-0.7252134105718223,0,0.6707753013919394,0
2.1572220945072083,-9.330576835156219,6.5847396862508525,3.4372282679037056,0,0.8880458236764096,0
-6.77467911899627,7.049669817220387,9.247186741243468,-0.7586378450945768,0,1.7992288005323096,0
-4.8477682228537144,3.895541511270636,9.743206343201216,-1.0717346116473447,0,1.875308819858451,0
4.547306385580292,1.2315084414895026,5.280256012870268,-0.13541076156586565,1.0690403064530738,-0.13541076156586565,-1.0690403064530738
-4.004083957797393,-4.732639490509807,0.28557213462047315,-1.2394929435596476,0,0.05753983258812203,0
6.46790956307991,3.752209964494755,5.133897493014384,-0.29006357679404654,0.842384850669181,-0.29006357679404654,-0.842384850669181
-0.5766598971541459,-7.036752256420051,-9.666200652107207,-10.624960874044787,0,-1.5776429330638413,0
-7.9590037320917295,6.038703942878502,-1.3290457540742011,0.37936305511013074,-0.15188850949313404,0.37936305511013074,0.15188850949313404
6.15969919071323,2.5335912770630564,-6.8433417764407185,0.8682509261312088,0,-1.2795682970968019,0
6.445313797860621,4.428871201144025,-8.589312049421551,0.8608716725176285,0,-1.548017611418864,0
6.9069075905135655,3.211896498978785,-2.1231175291059863,0.3686961966658997,0,-0.8337229046227617,0
-0.8106387199155751,5.472203528937108,0.2740506024592815,-0.04971435970696898,0,6.800198138111999,0
1.110287697740036,-0.8014675147240737,-5.5446073096555075,2.6245789537139146,0,-1.9027232433827619,0
7.936630900056031,9.180568241885052,-0.6375956181739522,0.0657170093868473,0,-1.2224506861186504,0
-4.436292328104761,-8.685306557812751,-6.408016454402916,-0.9788924979976716,-0.6972966609657257,-0.9788924979976716,0.6972966609657257
-0.6171359858352794,-5.582326406801239,-2.072929706127667,-8.657557951842737,0,-0.38797906905499574,0
-9.442626091781428,-9.662008157136723,1.9469922030256122,-1.195680423373405,0,0.17244726098585283,0
7.837135107659261,-2.744625032979389,-9.377546743592927,1.2829008774909443,0,-0.9326931810207052,0
1.0018180967205854,6.477514329152157,-5.205839337526665,0.7228633745327487,0,-7.188622328534539,0
8.5009674834218,-2.065883898906897,6.798758818599715,0.12150875197062509,0.8860014512243719,0.12150875197062509,-0.8860014512243719
